id,title,link,content,gold_label
10,ایشوریا رائے کا خواتین کے نام اہم پیغام,https://www.express.pk/story/2735112/aishwarya-rais-important-message-to-women/,مشہور بھارتی اداکارہ ایشوریا رائے نے خواتین کو ہراسانی کے خلاف آواز بلند کرنے کی ترغیب دیتے ہوئے سوشل میڈیا پر خواتین کے نام پیغام جاری کردیا۔ ایشوریا نے انسٹاگرام پر ایک ویڈیو شیئر کی ہے جو معروف برانڈ کے ’اسٹریٹ ہراسمنٹ کے خلاف اسٹینڈ اپ ٹریننگ پروگرام‘ کا حصہ ہے۔ ویڈیو میں ایشوریا نے کہا کہ ’اسٹریٹ ہراسمنٹ کا سامنا کیسے کریں؟ نظریں چرا کر؟ نہیں، اس مسئلے کو آنکھوں میں آنکھیں ڈال کر دیکھیں خود پر اپنے لباس پر یا اپنی لپ اسٹک کو اس کا ذمہ دار نہ سمجھیں اپنی قدر پر ہرگز سمجھوتا نہ کریں یاد رکھیں اسٹریٹ ہراسمنٹ کبھی آپ کی غلطی نہیں ہوتی‘۔ A post shared by AishwaryaRaiBachchan (@aishwaryaraibachchan_arb) اس ویڈیو کے زریعے اداکارہ نے خواتین میں اسٹریٹ ہراسمنٹ کے خلاف آواز اُٹھانے کیلئے حوصلہ دیتے ہوئے اہم  کردار ادا کیا ہے جس پر انہیں مداحوں اور سوشل میڈیا صارفین کی جانب سے خوب سراہا جارہا ہے۔ یاد رہے کہ یہ بیان اس وقت سامنے آیا ہے جب ایشوریا اور ان کے شوہر ابھیشیک بچن کے درمیان علیحدگی کی افواہیں گردش کر رہی ہیں۔ حالیہ دنوں میں ایشوریا نے اپنی بیٹی آرادھیا کی سالگرہ کی تصاویر شیئر کیں، جن میں بچن خاندان کے کسی فرد، خاص طور پر ابھیشیک کی غیر موجودگی نے ان قیاس آرائیوں کو مزید تقویت دی ہے۔ تاہم اس کے بعد ابھیشیک نے خاص طور پر اپنی بیٹی کے نام سوشل میڈیا پر ایک پیغام جاری کرتے ہوئے اور ایک انٹرویو میں ایشوریہ کی موجودگی کو گھر میں رونق کی وجہ قرار دیتے ہوئے ان افواہوں کو ختم کیا ہے۔,entertainment
11,اسکوئڈ گیم سیزن 2 کا سنسنی خیز ٹریلر جاری، ریلیز کب ہوگا؟,https://www.express.pk/story/2735104/the-sensational-trailer-of-squid-game-season-2-is-out/,مشہور زمانہ کورین ویب سیریز اسکوئڈ گیم کے سیزن 2 کا سنسنی خیز ٹریلر جاری کر دیا گیا۔ اسکوئڈ گیم کے مداحوں کا طویل انتظار ختم کرتے ہوئے میکرز نے سیزن 2 کا شاندار ٹریلر ریلیز کر دیا ہے جس کو ناظرین کی جانب سے بےحد پسند کیا جارہا ہے اور وہ اس کی ریلیز کے منتظر ہیں۔ مشہور جنوبی کورین تھرلر سیریز میں لی جونگ جے، جو سیزن 1 میں ’سیونگ گی ہن‘ المعروف ’پلیئر 456‘کا کردار نبھا رہے تھے، ایک بار پھر جان لیوا گیم جلوہ گر ہوں گے، سیریز کے سیزن 2 کی اس نئی کہانی میں ’گی ہن‘ کا کردار اسکوئڈ گیم کو ختم کرنے اور معصوم جانوں کو بچانے کے لیے پرعزم نظر آتا ہے۔ ٹریلر میں دکھایا گیا ہے کہ وہ ’ریڈ لائٹ، گرین لائٹ‘ گیم کے دوران دوسرے 455 کھلاڑیوں کو بچانے کی کوشش کرتے ہیں لیکن ناکامی کا سامنا کرتے ہیں جب افراتفری پھیل جاتی ہے اور گولیاں چلنے لگتی ہیں۔ اس دورانگی ہن گارڈز سے لڑتے ہیں اور اپنی زندگی بچانے کی جدوجہد کرتے ہیں۔ A post shared by Netflix US (@netflix) لی جونگ جے کے ساتھ، وی ہا جن (ہوانگ جون ہو) اور لی بیونگ ہن (فرنٹ مین) بھی اپنے کرداروں کو نبھاتے نظر آئیں گے، سیریز کے میکرز کا دعویٰ ہے کہ سیزن 2 شائقین کے لیے مزید سنسنی خیز اور ڈرامائی لمحات لائے گا۔ یاد رہے کہ ستمبر میں نیٹ فلکس کی جانب سے رکھے گئے ایک ایونٹ میں اسکوئڈ گیم سیزن 2 کی ایک مختصر جھلک بھی دکھائی گئی تھی، جس میں گی ہن کا نیا مشن دکھایا گیا تھا۔ شائقین کے دلوں پر راج کر کے دنیا بھر سے کروڑوں ڈالرز کمانے والی اس سیریز کا دوسرا سیزن 26 دسمبر کو ریلیز کیا جائے گا۔,entertainment
12,گلوکار بادشاہ کے نائٹ کلب کے باہر زور دار دھماکا,https://www.express.pk/story/2735085/loud-explosion-outside-singer-badshahs-club-night/,بھارتی پنجابی گلوکار اور ریپر بادشاہ کے نائٹ کلب کے باہر زور دار دھماکا ہوا ہے جس کی ذمہ داری بدنام زمانہ لارنس بشنوئی گینگ نے قبول کرلی ہے۔ بھارتی میڈیا رپورٹ کے مطابق چندی گڑھ کے سیکٹر 26 کے علاقے میں صبح سویرے بادشاہ کے نائٹ کلب کے باہر ایک دھماکہ ہوا، جس نے بادشاہ کے نائٹ کلب کی کھڑکیوں کو نقصان پہنچایا تاہم اس دھماکے میں جانی نقصان نہیں ہوا، یہ جگہ معروف گلوکار اور ریپر بادشاہ کی ملکیت ہے۔ بھارتی میڈیا کا دعویٰ ہے کہ لارنس بشنوئی گینگ کے سرغنہ گینگسٹرز گولڈی برار اور روہت گودارا، نے ایک سوشل میڈیا پوسٹ کے ذریعے اس دھماکے کی ذمہ داری قبول کی ہے۔ پوسٹ میں گینگ کی جانب سے اطلاع دی گئی کہ انہوں نے بادشاہ کی ملکیت نائٹ کلب ’دی‌اورا سیویل بار اینڈ لاؤنج‘ کو نشانہ بنایا۔ پوسٹ میں دعویٰ کیا گیا کہ نائٹ کلب کے مالکان سے فون کے ذریعے بھتہ طلب کیا گیا تھا، لیکن انہوں نے جواب نہیں دیا جس کے بعد کلب پر حملہ کیا گیا۔ A post shared by Viral Bhayani (@viralbhayani) پولیس کا کہنا ہے کہ دھماکہ صبح 3:30 بجے ہوا، جب کسی نامعلوم شخص نے بار کے قریب کوئی چیز پھینکی، جس کے بعد زور دار آواز آئی اور دھواں پھیل گیا۔ جائے وقوعہ سے جوٹ کی رسی کے ٹکڑے برآمد ہوئے ہیں جبکہ سینٹرل فورینزک سائنس لیب نے شواہد اکھٹا کر کے جانچ پڑتال شروع کر دی ہے۔ میڈیا رپورٹس کے مطابق دھماکہ ممکنہ طور پر بھتہ خوری کے لیے بنائے گئے دیسی بم پھٹنے سے ہوا پولیس نے واقع کی تحقیقات کا آغاز کردیا ہے۔ یاد رہے کہ گولڈی برار کو بھارتی حکومت نے جنوری میں دہشت گرد قرار دیا تھا جبکہ گینگ کے 2 ساتھیوں کو بیرون ملک گرفتار بھی کیا گیا ہے۔,entertainment
13,لوگ صرف اسٹارز کِڈز کو اسکرین پر دیکھنا چاہتے ہیں، کریتی سینن,https://www.express.pk/story/2735083/people-just-want-to-see-superstar-kids-on-screen-kriti-sanon/,بالی ووڈ کی خوبرو اداکارہ کریتی سینن کا کہنا ہے کہ لوگ صرف سپر اسٹارز کے بچوں کو ہی دیکھنا پسند کرتے ہیں جس میں میڈیا کا بھی ایک بڑا کردار ہے کیونکہ میڈیا بھی صرف انہیں ہی فوکس کرتا ہے۔ حال ہی میں کریتی سینن نے 55ویں انٹرنیشنل فلم فیسٹیول آف انڈیا میں اپنی پہلی پروڈیوس کردہ فلم ’دو پتی‘ کی نمائش کے موقع پر بھارتی فلم انڈسٹری میں اقربا پروری کے موضوع پر کھل کر بات کی۔ نیشنل ایوارڈ یافتہ اداکارہ نے کہا کہ اقربا پروری کے لیے زیادہ ذمہ دار انڈسٹری نہیں بلکہ میڈیا اور ناظرین ہیں۔ انہوں نے وضاحت کی کہ ناظرین اسٹار کڈز میں زیادہ دلچسپی رکھتے ہیں، جس کے باعث فلم ساز بھی ان کے ساتھ فلمیں بنانے کو ترجیح دیتے ہیں۔ کریتی نے فلم کی دنیا میں نام بنانے کیلئے اپنی جدوجہد کے سفر پر بات کرتے ہوئے کہا کہ خاندان کا فلم انڈسٹری سے تعلق نہ ہونے کی وجہ سے انہیں انڈسٹری میں جگہ بنانے میں وقت لگا۔ انہوں نے بتایا کہ ابتدائی دنوں میں میگزین کورز اور بڑے مواقع حاصل کرنا مشکل تھا، لیکن مسلسل محنت اور لگن کے ساتھ کامیابی ممکن ہے۔ کریتی نے مزید کہا کہ اگر کسی میں صلاحیت ہو تو وہ انڈسٹری میں اپنی جگہ بنا سکتا ہے۔ انہوں نے زور دیا کہ اگر اسٹار کِڈز بھی ناظرین سے جڑنے میں ناکام رہیں تو ان کی کامیابی ممکن نہیں ہے۔ یاد رہے کہ کریتی سینن نے فلم ’ہیروپنتی‘ سے بالی ووڈ میں ڈیبیو کیا تھا اور حال ہی میں انہوں نے فلم ’دو پتی‘ کے ذریعے پروڈیوسر کی حیثیت سے بھی اپنے سفر کا آغاز کیا ہے جس میں وہ اور کاجول مرکزی کردار ادا کر رہی ہیں۔,entertainment
14,ڈرامہ ’بڈھا مرگیا کیا‘ آج سے ناپا میں پیش کیا جائے گا,https://www.express.pk/story/2735051/theater-napa-starting-from-wednesday/,تھیٹر ڈرامہ ’بڈھا مرگیا کیا‘ آج سے ناپا میں پیش کیا جائے گا۔ نیل سائمن کی مشہور کامیڈی فلم 'دی سن شائن بوائز'سے ماخوذ تھیٹر ڈرامہ ’بڈھا مرگیا کیا‘ آج سے نیشنل اکیڈمی آف پرفارمنگ آرٹس(ناپا)میں شروع ہوگا۔ تھیٹر ڈرامے کی مترجم اور ہدایتکارثمینہ نذیرہے۔ڈرامہ دو مزاحیہ اداکاروں کے بارے میں ہے جو اپنے دنوں میں بہت مشہور تھے لیکن اب ان میں سے ایک ریٹائر ہو چکا ہے اور دوسرا جدوجہد کر رہا ہے۔ کاشف حسین اور رچنا کرپلانی کے ساتھ سمہن غازی اور سعد فریدی مرکزی کردار ادا کر رہے ہیں۔ ڈرامہ 5 دن تک روزانہ رات 8 بجے ناپا کےضیاء محی الدین تھیٹر میں دکھایا جائے گا۔,entertainment
15,پہلی فلم ’گنگوتری‘ کے بعد کوئی کام دینے کو تیار نہیں تھا، الو ارجن کا انکشاف,https://www.express.pk/story/2735039/pehlifilm-gangutari-ke-bad-koi-kam-dene-ko-tayyar-nahi-tha-alluarjun/,"چنئی : تیلگو فلموں کے مشہور اداکار الو ارجن نے انکشاف کیا ہے کہ ان کی پہلی فلم کے بعد کیریئر شدید مشکلات کا شکار تھا اور انہیں سوکومار نے سنبھالا دیا۔ چنئی میں منعقدہ پشپا 2 کے گانے ""کسک"" کی ریلیز تقریب کے دوران گفتگو کرتے ہوئے 42 سالہ اداکار نے بتایا کہ ان کی پہلی فلم ""گنگوتری"" کے بعد کوئی بھی ان کے ساتھ کام کرنے کو تیار نہیں تھا۔ انہوں نے کہا، ""سوکومار نے مجھ پر بھروسہ کیا اور یوں ہمارے طویل اشتراک کا آغاز ہوا۔"" الو ارجن نے سوکومار کو خراج تحسین پیش کرتے ہوئے کہا کہ ان کے بغیر شاید میرا کیریئر آگے نہ بڑھ پاتا۔ پشپا 2، جس میں الو ارجن مرکزی کردار میں ہیں، 5 دسمبر کو ریلیز ہوگی اور مداح اس فلم کے شدت سے منتظر ہیں۔ تقریب میں گانے ""کسک"" کو بھی پیش کیا گیا، جس میں سری لیلا کو نمایاں کیا گیا ہے۔ الو ارجن، جو آج بھارت کے سب سے زیادہ معاوضہ لینے والے اداکاروں میں شامل ہیں، نے اپنے دو دہائیوں پر مشتمل کامیاب کیریئر کا سفر سوکومار کے ساتھ جوڑا۔",entertainment
16,لیجنڈری گلوکار ایلٹن جان کی دائیں آنکھ کی بینائی ضائع ہونے کا انکشاف,https://www.express.pk/story/2735037/eltonjohn-ki-righteye-ki-binai-zaye-hone-ka-inkishaf/,"لندن : عالمی شہرت یافتہ برطانوی گلوکار ایلٹن جان نے انکشاف کیا ہے کہ اس سال جولائی میں انہیں ایک خطرناک آنکھوں کی انفیکشن کا سامنا کرنا پڑا جس کے باعث ان کی دائیں آنکھ کی بینائی ضائع ہوگئی۔ 77 سالہ ایلٹن جان نے بتایا کہ یہ انفیکشن انہیں جنوبی فرانس میں تعطیلات کے دوران ہوا۔ انہوں نے کہا، ""میں نہ کسی چیز کو دیکھ سکتا تھا اور نہ کچھ پڑھ سکتا تھا۔"" ایلٹن جان کا کہنا ہے کہ وہ اب روبہ صحت ہیں لیکن ان کے نئے البم کی تیاری رک گئی ہے۔ ان کا کہنا تھا، ""ابھی تک کچھ نہیں کیا، نہیں معلوم اسٹوڈیو جا کر ریکارڈنگ کیسے کروں گا۔"" ان کے ساتھ پیش آنے والے اس واقعے پر ان کے مداحوں اور کئی مشہور شخصیات نے ہمدردی کا اظہار کیا ہے۔ فیشن آئیکون ڈوناٹیلا ورساچی، گلوکارہ نٹالی امبروگلیا اور بیلی پورٹر سمیت کئی دیگر نے ان کے لیے نیک تمناؤں کا اظہار کیا۔",entertainment
17,امیتابھ بچن نے ریس کورس کا قصہ سنا کر مداحوں کو حیران کردیا,https://www.express.pk/story/2735029/amitabhbachchan-ne-racecourse-ka-qisa-suna-kar-fans-ko-heran-kardia/,"کون بنے گا کروڑ پتی کے تازہ ترین ایپی سوڈ میں انشومن ماتھر اور پریتوش گپتا کے درمیان چیلنجر راؤنڈ ہوا، جہاں پریتوش نے کامیابی حاصل کرکے ہاٹ سیٹ پر جگہ بنائی۔ پریتوش نے اپنے خواب کا ذکر کرتے ہوئے کہا، ""میرا خواب ہے کہ میں اپنا گھر خرید سکوں اور اس انعامی رقم سے یہ ممکن بنانا چاہتا ہوں۔"" گیم کے دوران جب 20,000 کے سوال پر ریس کورس اور ریلوے اسٹیشن کے بارے میں بات ہوئی، تو امیتابھ بچن نے ریس کورس کے حوالے سے ایک دلچسپ قصہ سنایا۔ انہوں نے کہا، ""جب میں کولکتہ میں کام کرتا تھا، میری تنخواہ 300-400 روپے تھی۔ زندگی کے اخراجات پورے کرنے کے لیے میں ریس کورس جایا کرتا تھا، اس امید کے ساتھ کہ اضافی پیسے کما سکوں۔ میں نے یہ بات اپنے والدین سے بھی شیئر کی۔"" انہوں نے مزید کہا، ""میرے والد نے کچھ کہنے کے بجائے مجھے ایک خط لکھا، جس میں انہوں نے کہا، 'دھن کو پانے کے لیے جب تک خون پسینہ نہ نکلے، اسے حاصل نہیں کرنا چاہیے۔' یہ ان کا اشارہ تھا کہ میں ریس کورس نہ جاؤں، اور میں نے ان کی بات مان لی۔""",entertainment
18,عینی زیدی کا خواتین کو شادی کے حوالے سے انمول مشورہ,https://www.express.pk/story/2735026/ainizaidi-ka-khawateen-ko-shadi-ke-hawale-se-anmol-mashwara/,"سینئر اداکارہ عینی زیدی نے خواتین کو جلدی شادی نہ کرنے اور پہلے اپنی تعلیم اور زندگی کو سمجھنے کا مشورہ دیا ہے۔ وہ ایک نجی ٹی وی کے مارننگ شو میں شریک ہوئیں جہاں انہوں نے اپنی ذاتی زندگی اور شادی کے تجربات پر بات کی۔ عینی زیدی نے انکشاف کیا کہ ان کی شادی 17 سال کی عمر میں ہوگئی تھی، لیکن وہ کسی کو بھی اتنی کم عمری میں شادی کرنے کا مشورہ نہیں دیں گی۔ ان کا کہنا تھا کہ، ""جلدی شادی کے فائدے اور نقصانات دونوں ہیں، لیکن یہ آپ کی شخصیت اور زندگی پر گہرا اثر ڈالتی ہے۔"" اداکارہ کا کہنا تھا کہ شادی کے لیے مثالی عمر 23 یا 24 سال ہونی چاہیے، کیونکہ یہ وہ وقت ہے جب ایک خاتون اپنی تعلیم مکمل کرکے زندگی کے مختلف پہلوؤں کو بہتر طریقے سے سمجھ سکتی ہیں۔ انہوں نے کہا، ""پہلے تعلیم مکمل کریں، سمجھدار ہوں اور پھر شادی کریں، ورنہ یہ آپ کے لیے مشکل ہوسکتی ہے۔"" عینی زیدی نے جلدی شادی کے حوالے سے کہا کہ بچوں کے ساتھ کھیلنے کا موقع جلدی مل جاتا ہے، لیکن یہ فائدہ آپ کی ذاتی ترقی اور شخصیت کی قیمت پر آتا ہے۔",entertainment
19,لیام پین کی بالکونی سے گر کر موت: کیا یہ حادثہ تھا یا خودکشی؟,https://www.express.pk/story/2735019/liampayne-ki-balkoni-se-gir-kar-mout-kia-ye-hadisa-tha-ya-khudkushi/,"سابق ون ڈائریکشن اسٹار لیام پین کی ارجنٹینا کے شہر بیونس آئرس میں ہوٹل کی بالکونی سے گر کر موت واقع ہوگئی تھی اور میڈیا رپورٹس کے مطابق، لیام مبینہ طور پر نشے کی حالت میں تھے اور انہوں نے ہوٹل کے کمرے سے نکلنے کی کوشش کے دوران یہ قدم اٹھایا تھا۔ امریکی ویب سائٹ TMZ کی رپورٹ کے مطابق، ہوٹل کی سی سی ٹی وی فوٹیج میں لیام کو عملے کے ساتھ لابی میں جدوجہد کرتے اور مزاحمت کرتے دیکھا گیا۔ ہوٹل کے اسٹاف نے ماسٹر کی استعمال کرکے لیام کو واپس ان کے کمرے میں بند کردیا اور احتیاط کے طور پر کمرے کے باہر نصب آئینہ بھی ہٹا دیا۔ ایک ہوٹل ملازم نے ایمرجنسی خدمات کو کال کرکے تشویش کا اظہار کیا اور کہا، ""مجھے نہیں معلوم کہ ان کی جان خطرے میں ہے یا نہیں، لیکن وہ بالکونی والے کمرے میں ہیں اور ہمیں تھوڑی پریشانی ہے۔"" تحقیقات کے مطابق، 31 سالہ لیام تیسری منزل کی بالکونی سے دوسری منزل کی بالکونی تک پہنچنے کی کوشش کر رہے تھے تاکہ زمین کے قریب ہو سکیں۔ تاہم، اسی دوران وہ نیچے گر گئے۔ ان کے ساتھ ایک بیگ اور ٹوپی بھی ملی، جس میں گولیاں اور وہسکی کی بوتل تھی، جس پر ""For Liam"" لکھا ہوا تھا۔ رپورٹس کے مطابق، لیام نے ماضی میں بھی ہوٹل کی بالکونیوں کو فرار کے لیے استعمال کیا تھا۔ فلوریڈا میں ایک ایسے ہی واقعے کے دوران ان کے باڈی گارڈ نے انہیں نشے کی حالت میں کمرے میں بند کردیا تھا۔ کورونر کے مطابق، لیام ممکنہ طور پر گرنے کے وقت بیہوش ہو چکے تھے، حالانکہ انہیں آخری بار ہوش میں دیکھا گیا تھا جب وہ اپنا سامان جمع کر رہے تھے۔",entertainment
20,ویرات اور انوشکا کے بیٹے کی پہلی جھلک؟ بہن نے حقیقت بتادی,https://www.express.pk/story/2735013/virat-or-anushka-ke-bete-ki-pehli-jhalak-behan-ne-haqiqat-batadi/,"بھارتی کرکٹر ویرات کوہلی کی بہن بھاونا کوہلی نے سوشل میڈیا پر وائرل تصویر کی حقیقت واضح کرتے ہوئے بتایا ہے کہ یہ تصویر انوشکا اور ویرات کے بیٹے آکائے کی نہیں ہے۔ حال ہی میں بھارت اور آسٹریلیا کے درمیان ٹیسٹ میچ کے دوران ایک تصویر وائرل ہوئی جس میں ایک بچے کو گود میں اٹھائے ہوئے اسٹینڈز میں دکھایا گیا۔ اس تصویر کو دیکھ کر مداحوں نے قیاس کیا کہ یہ ویرات اور انوشکا کے بیٹے آکائے کی پہلی جھلک ہے۔ کچھ بھارتی میڈیا رپورٹس نے بھی تصویر کو آکائے کے طور پر رپورٹ کیا، جس کے بعد سوشل میڈیا پر قیاس آرائیوں کا طوفان برپا ہوگیا۔ بھاونا کوہلی نے انسٹاگرام اسٹوری کے ذریعے ان افواہوں کی تردید کرتے ہوئے کہا، ""یہ تصویر ہمارے آکائے کی نہیں بلکہ انوشکا اور ویرات کے دوست کی بیٹی کی ہے۔"" ویرات اور انوشکا ہمیشہ اپنے بچوں کی پرائیویسی کا خیال رکھتے ہیں۔ انہوں نے میڈیا اور فوٹوگرافروں سے درخواست کی ہے کہ وہ ان کے بچوں کی تصاویر نہ لیں۔ جوڑے کے ہاں 2021 میں بیٹی وامیکا اور رواں برس بیٹے آکائے کی پیدائش ہوئی تھی۔",entertainment
21,"ملیکا شراوت کی سنگل ہونے کی تصدیق: ""تنہائی میری آزادی ہے""",https://www.express.pk/story/2735007/malikashrawat-ne-single-hone-ki-tasdeeq-kardi-tanhai-meri-freedom-hai/,"مشہور بالی ووڈ اداکارہ ملیکا شراوت نے حالیہ انٹرویو میں تصدیق کی کہ وہ سنگل ہیں اور اپنی تنہائی کو مکمل اعتماد کے ساتھ قبول کرتی ہیں۔ 48 سالہ اداکارہ نے اسے اپنی زندگی کی آزادی قرار دیتے ہوئے کہا کہ وہ شادی کے خلاف نہیں لیکن یہ دونوں افراد کی ترجیحات پر منحصر ہے۔ شادی کے بارے میں بات کرتے ہوئے ملیکا نے کہا، ""میں شادی کے لیے نہیں ہوں لیکن اس کے خلاف بھی نہیں ہوں۔ اہم یہ ہے کہ دو لوگ کیا چاہتے ہیں۔"" فرانسیسی بزنس مین سائرل آکزین فینس کے ساتھ ماضی کے تعلقات پر بات کرنے سے گریز کرتے ہوئے ملیکا نے کہا، ""آج کے دور میں ایک قابل آدمی کو تلاش کرنا مشکل ہے۔ ہم الگ ہو چکے ہیں اور میں اس حوالے سے مزید بات نہیں کرنا چاہتی۔"" دو سال کے وقفے کے بعد ""وکی اور ودیا کا وہ والا ویڈیو"" سے واپسی کے حوالے سے ملیکا نے کہا، ""جہاں بھی گئی، ویسا ہی پیار اور عزت ملی۔"" ملیکا شراوت نے 2016 میں سائرل آکزین فینس سے شادی کی خبروں کی تردید کی تھی۔ اس سے قبل، انہوں نے 2000 میں کرن سنگھ گل سے شادی کی تھی جو زیادہ عرصہ نہیں چل سکی۔",entertainment
